,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,D1,D2,D3,D4,D5,D6,D7,D8,D9,S1,S2,S3,S4,S5,S6,S7,S8,S9,A1,A2,A3,A4,A5,A6,A7,A8,A9
1332,3665144.448,9222401.052000003,416136.7082,3.88e-05,3635314.076,3665144.448,9222401.052000003,416136.7082,3.88e-05,3635314.076,3665144.448,9222401.052000003,416136.7082,3.88e-05,3635314.076,4180434.0,7704582.0,1596822.0,4180434.0,7704582.0,1596822.0,4180434.0,7704582.0,1596822.0,100.0,96.09891793177957,7.682075180945696,67.62052048463737,100.0,51.841913461653526,100.0,59.3555161568688,100.0,14504059.150700375,7404019.933166661,122669.06654588068,2826831.2293167454,12389436.968975035,827823.0793766452,5710103.68731983,4573094.413829206,2458951.3234860273
1333,2623378.294,1856923.5614,14982069.612,1054332.3406,5576364.254,2623378.294,1856923.5614,14982069.612,1054332.3406,5576364.254,2623378.294,1856923.5614,14982069.612,1054332.3406,5576364.254,1416514.0,3165240.0,13213135.0,1416514.0,3165240.0,13213135.0,1416514.0,3165240.0,13213135.0,100.0,74.83524714661256,90.02550962689001,44.57234291786995,100.0,100.0,70.34087266798775,100.0,100.0,1776628.2064921034,2368715.1767834392,11895192.121438973,631373.4775596363,10394277.59829131,17108940.554938115,996388.30906422,3226596.7253226363,20694011.554747064
1334,19679474.142,6325591.897999999,640944.5682,12111701.342,4602253.804,19679474.142,6325591.897999999,640944.5682,12111701.342,4602253.804,19679474.142,6325591.897999999,640944.5682,12111701.342,4602253.804,189807.0,254864.0,7355540.0,189807.0,254864.0,7355540.0,189807.0,254864.0,7355540.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2185892.592033873,3031847.9802197632,20665177.303228725,2557235.6189268506,2538241.9156906647,50651489.05704604,671842.8107485952,1462531.332231325,16681902.915453851
1335,378104.7934,1888063.4892,339689.6646,40681030.94,9276.951928,378104.7934,1888063.4892,339689.6646,40681030.94,9276.951928,378104.7934,1888063.4892,339689.6646,40681030.94,9276.951928,2623942.0,5650408.0,7850851.0,2623942.0,5650408.0,7850851.0,2623942.0,5650408.0,7850851.0,100.0,100.0,100.0,83.52211824816933,42.011270132696964,100.0,100.0,100.0,100.0,5528929.655143484,9520213.510618517,12808539.225290872,2191571.9400033797,2373808.16847952,38370487.43217054,20044427.530154385,16878617.89107906,22171902.164444238
1336,113.16681090000002,6845975.736000001,4721755.098,10100337.136,784468.0426,113.16681090000002,6845975.736000001,4721755.098,10100337.136,784468.0426,113.16681090000002,6845975.736000001,4721755.098,10100337.136,784468.0426,3333434.0,19701908.0,1615301.0,3333434.0,19701908.0,1615301.0,3333434.0,19701908.0,1615301.0,46.608921005925936,67.77632082725589,100.0,100.0,100.0,100.0,100.0,41.91661360681896,100.0,1553677.6198446772,13353228.375170793,1866294.81666856,8701497.965699049,20890593.940730855,2403318.046630879,3333604.84924484,8258372.649530953,6997359.274712093
1337,434150.6578,8201378.966,554343.4714,12661410.354,19757982.59,434150.6578,8201378.966,554343.4714,12661410.354,19757982.59,434150.6578,8201378.966,554343.4714,12661410.354,19757982.59,3018119.0,6527502.0,3332356.0,3018119.0,6527502.0,3332356.0,3018119.0,6527502.0,3332356.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4184250.067991851,9174393.405775236,5939201.937946012,4050807.181221252,19736989.78066019,15073902.247366369,4160789.72581949,24490879.14695541,6704408.45461419
1338,942097.8688,27074991.66,1801377.4392,199129.33666,66606.4621,942097.8688,27074991.66,1801377.4392,199129.33666,66606.4621,942097.8688,27074991.66,1801377.4392,199129.33666,66606.4621,48348.0,251662.0,3695129.0,48348.0,251662.0,3695129.0,48348.0,251662.0,3695129.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.93666309020175,1082116.425585548,585206.0507073659,25226942.58649123,123785.44308899224,731436.5993518628,32544189.48401217,289903.8402825423,990111.1337030416,625831.549478341
1339,1625643.1962,3359957.6360000004,3738477.562,1865829.409,24222485.4,1625643.1962,3359957.6360000004,3738477.562,1865829.409,24222485.4,1625643.1962,3359957.6360000004,3738477.562,1865829.409,24222485.4,23749.0,193113.0,1435667.0,23749.0,193113.0,1435667.0,23749.0,193113.0,1435667.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4209293.23828125,2552828.869973417,4149147.5072611277,1314916.8671875,1979601.1712342883,5171221.41801917,2215619.354956138,1880907.34375,2625915.076171875
1340,119550934.66,12847534.008,8780709.088,783432.745,23783.4179,119550934.66,12847534.008,8780709.088,783432.745,23783.4179,119550934.66,12847534.008,8780709.088,783432.745,23783.4179,3113130.0,5103506.0,8405209.0,3113130.0,5103506.0,8405209.0,3113130.0,5103506.0,8405209.0,100.0,46.314225349805895,66.73384060789279,40.43537863739958,62.81312481556797,58.29697402235229,50.44161724291454,100.0,53.25907064732951,5961962.999906629,2363649.269580865,5609118.776820259,1258805.9029744775,3205671.59375,4899982.507254416,1570313.1188743454,7164322.650563935,4476536.199365698
1341,11607245.272,191074.12944,13648481.826,19579051.276,4995.933832,11607245.272,191074.12944,13648481.826,19579051.276,4995.933832,11607245.272,191074.12944,13648481.826,19579051.276,4995.933832,3486089.0,9667315.0,18763358.0,3486089.0,9667315.0,18763358.0,3486089.0,9667315.0,18763358.0,68.08140341990392,100.0,100.0,92.9291291205675,100.0,88.68356591715803,95.02781863933306,100.0,76.63284599427946,2373378.3156668944,17065717.47431484,39676802.69986428,3239592.1480679,18529434.9109885,16640014.960202346,3312754.3325257394,19875955.23069019,14378895.239495317
1342,718400.2892,423647.4738,332722.7296,4332553.678,33565387.58,718400.2892,423647.4738,332722.7296,4332553.678,33565387.58,718400.2892,423647.4738,332722.7296,4332553.678,33565387.58,1831790.0,4130945.0,8535225.0,1831790.0,4130945.0,8535225.0,1831790.0,4130945.0,8535225.0,39.21962407252432,83.78410133979251,100.0,100.0,23.975921896686057,75.37429767813242,20.634546470419792,100.0,100.0,718421.1517980932,3461075.1450910917,41478174.50790151,2727721.9068396855,990432.1467950578,6433365.898998379,377981.5587905027,18458353.219795022,15244035.635790657
1343,8154423.05,545624.5412,666781.1262,337127.2196,23100229.36,8154423.05,545624.5412,666781.1262,337127.2196,23100229.36,8154423.05,545624.5412,666781.1262,337127.2196,23100229.36,179905.0,375536.0,9568367.0,179905.0,375536.0,9568367.0,179905.0,375536.0,9568367.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1107980.0284540467,1534765.9718243505,21360056.697142467,449047.9401477188,1779254.768999346,53507215.48419549,2888738.9027324016,2305752.3420089018,13479743.755495274
1344,35979.93862,489781.5034,1096725.0729999999,413991.0958,16465403.468,35979.93862,489781.5034,1096725.0729999999,413991.0958,16465403.468,35979.93862,489781.5034,1096725.0729999999,413991.0958,16465403.468,1103504.0,2764862.0,5197809.0,1103504.0,2764862.0,5197809.0,1103504.0,2764862.0,5197809.0,100.0,100.0,100.0,100.0,87.51471013257596,100.0,100.0,100.0,100.0,2733304.588106993,7397679.5125172585,8146221.816359125,1955640.8501187065,2419660.9648657423,15510457.628257938,5592722.325455265,5668434.117055275,6081521.433723698
1345,9189417.242,1730224.206,5153549.926,515176.4512,11494.208687999995,9189417.242,1730224.206,5153549.926,515176.4512,11494.208687999995,9189417.242,1730224.206,5153549.926,515176.4512,11494.208687999995,4868583.0,8144085.0,15007542.0,4868583.0,8144085.0,15007542.0,4868583.0,8144085.0,15007542.0,42.549230921224805,33.87916633516119,36.87595886139013,85.80827953090156,74.70241846621764,59.4800791195578,56.64540604453061,100.0,37.85771715140212,2071544.6232614943,2759148.1036269125,5534175.014025846,4177647.3098339527,6083828.456944461,8926497.855500868,2757828.60896499,11807403.327767601,5681512.801737878
1346,1451295.8506,4151744.184,3274194.8860000004,517135.2948,101529.60824,1451295.8506,4151744.184,3274194.8860000004,517135.2948,101529.60824,1451295.8506,4151744.184,3274194.8860000004,517135.2948,101529.60824,2896632.0,6013791.0,15694568.0,2896632.0,6013791.0,15694568.0,2896632.0,6013791.0,15694568.0,41.55451899150473,18.6138512332599,18.099819389451778,52.8786474731412,86.1180016413904,34.38119758673342,100.0,100.0,9.683075716907025,1203681.4945540032,1119398.110219173,2840688.461954694,1531699.8238741995,5178956.632089789,5395980.434464236,3252969.3918928127,6444608.218989634,1519716.9028814605
1347,1008753.5082,1010183.1088,236240.5326,3632915.478,273400.9972,1008753.5082,1010183.1088,236240.5326,3632915.478,273400.9972,1008753.5082,1010183.1088,236240.5326,3632915.478,273400.9972,442872.0,1674776.0,236938.0,442872.0,1674776.0,236938.0,442872.0,1674776.0,236938.0,100.0,37.48626751561236,55.93991225898745,100.0,36.21945191919433,100.0,100.0,100.0,100.0,2638731.5202453844,627811.011647272,132542.90930819968,3068670.8561293185,606594.688074206,1097175.0308369747,979770.3867765308,2881980.6658968176,1303695.0369852968
1348,3560973.95,3394219.348,2466041.534,355072807.2,8594597.366,3560973.95,3394219.348,2466041.534,355072807.2,8594597.366,3560973.95,3394219.348,2466041.534,355072807.2,8594597.366,3298886.0,6705483.0,12251701.0,3298886.0,6705483.0,12251701.0,3298886.0,6705483.0,12251701.0,100.0,54.80889400976037,26.9418064161186,79.47112952525258,23.05632196003855,27.636210259610067,97.69631023475321,36.63948913224896,34.49638487464448,3648105.1238037627,3675201.0703125,3300829.5661016665,2621661.965950424,1546037.7494556517,3385905.848738749,3222889.900850841,2456854.715049802,4226393.930650666
1349,1624801.5724,2734547.13,8485215.984,1169052.8288,219142.4362,1624801.5724,2734547.13,8485215.984,1169052.8288,219142.4362,1624801.5724,2734547.13,8485215.984,1169052.8288,219142.4362,138924.0,516629.0,548747.0,138924.0,516629.0,548747.0,138924.0,516629.0,548747.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2061068.9277831516,2247729.928186605,2291540.940011491,1051698.2542118526,2215231.1273963978,2875616.0565628074,2598979.1880910704,1479157.1463216832,3065706.5423849425
1350,2003821.616,236939.23899999997,14226725.38,422160.9928,417268.9496,2003821.616,236939.23899999997,14226725.38,422160.9928,417268.9496,2003821.616,236939.23899999997,14226725.38,422160.9928,417268.9496,297712.0,494355.0,5103366.0,297712.0,494355.0,5103366.0,297712.0,494355.0,5103366.0,100.0,81.80256156141466,100.0,100.0,100.0,100.0,68.04354771901126,60.019947371606676,30.135266709561463,333179.1897695262,404395.05320693145,17158495.72396098,422077.70712910854,1141672.471774293,30378004.020911206,202573.80678522278,296711.6108289062,1537912.9552650787
1351,12360638.02,14195766.666,2821979.8060000013,19225.892506,675180.6036,12360638.02,14195766.666,2821979.8060000013,19225.892506,675180.6036,12360638.02,14195766.666,2821979.8060000013,19225.892506,675180.6036,439123.0,857453.0,57161.0,439123.0,857453.0,57161.0,439123.0,857453.0,57161.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3354237.4739379194,4011585.8016600586,1930811.3053275961,2389950.926613304,1556329.7342295116,1916782.2337694333,1781116.389252226,4120879.7948542587,597011.1344205684
1352,83308.92244,3611853.3,11535604.358,693779.8784,1098020.5874,83308.92244,3611853.3,11535604.358,693779.8784,1098020.5874,83308.92244,3611853.3,11535604.358,693779.8784,1098020.5874,1151400.0,2534170.0,5248114.0,1151400.0,2534170.0,5248114.0,1151400.0,2534170.0,5248114.0,74.07877807444531,36.01108289584028,100.0,100.0,100.0,100.0,100.0,24.60763734058065,100.0,852943.0507491634,912582.0594215156,21538533.989015818,2149476.9246855094,3232275.4484697,8466396.328116724,1667492.1531461729,623599.3631937926,11624401.821921606
1353,1598300.156,4654107.584,7381826.926,99773.07992,170703.5328,1598300.156,4654107.584,7381826.926,99773.07992,170703.5328,1598300.156,4654107.584,7381826.926,99773.07992,170703.5328,282383.0,500693.0,6003230.0,282383.0,500693.0,6003230.0,282383.0,500693.0,6003230.0,85.27793788303319,46.44184471972022,100.0,36.37643561256082,85.30226639131263,100.0,87.71995310814567,67.05220112587392,100.0,240810.39933224564,232531.06558250877,9868391.503346141,102720.8701758176,427102.47666265495,10929642.182221591,247706.23518537497,335725.6773831719,19317256.42056924
1354,4362828.464,1707509.481,27385428.32,4060673.816,76679.60786,4362828.464,1707509.481,27385428.32,4060673.816,76679.60786,4362828.464,1707509.481,27385428.32,4060673.816,76679.60786,716463.0,3316561.0,135095.0,716463.0,3316561.0,135095.0,716463.0,3316561.0,135095.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2725098.281358578,7629746.8230498545,1119859.638002144,1169408.5874708206,6792990.689366512,2622627.7455414603,2467776.3418777073,7823146.213969342,1707962.9919201431
1355,1687869.8496,2511887.274,3996956.648,726078.6994,819679.8632,1687869.8496,2511887.274,3996956.648,726078.6994,819679.8632,1687869.8496,2511887.274,3996956.648,726078.6994,819679.8632,232407.0,330355.0,5212062.0,232407.0,330355.0,5212062.0,232407.0,330355.0,5212062.0,100.0,100.0,100.0,63.20404236421774,100.0,53.142687279872845,100.0,100.0,100.0,625903.8008851877,1201735.170849836,10729019.743796872,146890.61873740752,815621.0580166222,2769829.8094930863,279722.9328376158,1144418.240927561,6992234.6602245625
1356,684122.9314,1347720.7878,11492141.508,917544.5108,747935.7886,684122.9314,1347720.7878,11492141.508,917544.5108,747935.7886,684122.9314,1347720.7878,11492141.508,917544.5108,747935.7886,1311708.0,3705537.0,1268688.0,1311708.0,3705537.0,1268688.0,1311708.0,3705537.0,1268688.0,100.0,100.0,100.0,88.56137222930607,100.0,100.0,100.0,18.38184716309378,100.0,3391526.1587159852,8921904.369682232,4142055.171923834,1161666.6044415862,3837729.5087597924,5288841.287519778,6922316.028254767,681146.1479118904,2387644.861915132
1357,5532444.382,3064058.73,9337115.886,1313350.1838,759364.7236,5532444.382,3064058.73,9337115.886,1313350.1838,759364.7236,5532444.382,3064058.73,9337115.886,1313350.1838,759364.7236,1542977.0,2844421.0,8407312.0,1542977.0,2844421.0,8407312.0,1542977.0,2844421.0,8407312.0,100.0,82.30680635418392,100.0,100.0,58.37638077285473,100.0,100.0,100.0,100.0,4779909.945734133,2341152.084367742,12525563.275606263,1624744.5063142863,1660470.0337430423,15969592.38052083,3737513.45616177,3118906.842242917,14261149.191509016
1358,46884735.14,72872578.06,3545379.1560000004,446246685.2,1862755.218,46884735.14,72872578.06,3545379.1560000004,446246685.2,1862755.218,46884735.14,72872578.06,3545379.1560000004,446246685.2,1862755.218,1918544.0,3629842.0,8526911.0,1918544.0,3629842.0,8526911.0,1918544.0,3629842.0,8526911.0,80.78159961891797,43.48979539293222,28.420963072823206,100.0,48.943444886857336,17.87075216143264,100.0,67.04816284014566,24.54671036773311,1549830.5325927734,1578610.8588867188,2423430.2265625,2011331.0546875,1776569.71875,1523823.1318359375,2669547.796875,2433742.375,2093076.146484375
1359,12911095.064000005,578967554.0,3151795.6,237483.6288,1171532.0224,12911095.064000005,578967554.0,3151795.6,237483.6288,1171532.0224,12911095.064000005,578967554.0,3151795.6,237483.6288,1171532.0224,3087033.0,6896192.0,1909390.0,3087033.0,6896192.0,1909390.0,3087033.0,6896192.0,1909390.0,100.0,100.0,100.0,100.0,30.6307149559422,100.0,100.0,47.06539464070082,100.0,7613554.038683027,10962762.468338521,9152081.855387261,6054815.221352473,2112352.9143344895,13974115.305523429,8345312.097671596,3245719.979980439,4807548.479616262
1360,1919236.1752,2314414.56,5056077.334,218552.8156,668641.6212,1919236.1752,2314414.56,5056077.334,218552.8156,668641.6212,1919236.1752,2314414.56,5056077.334,218552.8156,668641.6212,254249.0,311066.0,5839127.0,254249.0,311066.0,5839127.0,254249.0,311066.0,5839127.0,84.23883228772034,100.0,100.0,100.0,74.75698589619074,100.0,100.0,81.06384017875926,47.48477523203266,214176.38870320612,549958.8186320156,7064458.45487767,909538.198735088,232543.5657478447,17128624.228313956,273141.55143682734,252162.0450904593,2772696.331462932
1361,3735545.166,132924.79254000002,18910118.726,9409293.486,12129906.372000005,3735545.166,132924.79254000002,18910118.726,9409293.486,12129906.372000005,3735545.166,132924.79254000002,18910118.726,9409293.486,12129906.372000005,88435.0,301235.0,2191804.0,88435.0,301235.0,2191804.0,88435.0,301235.0,2191804.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1689689.7976027522,1027508.34375,7500900.091373637,1236971.6652064533,3234761.2080665976,5675792.53648597,1439145.5310143398,601207.4779457406,17707162.751565136
1362,174098.22592,764274.0292,14181493.188,135853.32918,1970460.9230000002,174098.22592,764274.0292,14181493.188,135853.32918,1970460.9230000002,174098.22592,764274.0292,14181493.188,135853.32918,1970460.9230000002,188146.0,529987.0,5418814.0,188146.0,529987.0,5418814.0,188146.0,529987.0,5418814.0,100.0,31.87983300548346,100.0,100.0,32.453843337120496,100.0,100.0,100.0,100.0,199940.3510370699,168958.97055077163,23373944.732430268,451212.4146291552,172001.1506871048,18209519.51523161,436313.73851407354,558675.4261151152,8107972.786704826
1363,2955756.4480000013,3108369.0960000013,9811997.372000003,837403.6766,20560673.44,2955756.4480000013,3108369.0960000013,9811997.372000003,837403.6766,20560673.44,2955756.4480000013,3108369.0960000013,9811997.372000003,837403.6766,20560673.44,702433.0,1319098.0,8283018.0,702433.0,1319098.0,8283018.0,702433.0,1319098.0,8283018.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1143037.3594345246,1822271.4776852124,28503574.96256912,1514021.7497949598,5844546.487515671,11806572.541672358,1964594.7118842208,4846290.904302715,16480143.75205998
1364,3527948.3039999995,5392078.524,27979720.38,7094788.672,751285.2498,3527948.3039999995,5392078.524,27979720.38,7094788.672,751285.2498,3527948.3039999995,5392078.524,27979720.38,7094788.672,751285.2498,3816330.0,34646303.0,1778426.0,3816330.0,34646303.0,1778426.0,3816330.0,34646303.0,1778426.0,95.63862061594978,28.542279027205637,69.93160052285718,22.334264986459125,100.0,87.35830589672412,83.86036398864866,96.0125368662893,38.32255366803309,3649885.370152676,9888844.474871118,1243681.765914628,852349.2549577355,51474400.09229143,1553602.825226875,3200388.229007995,33264794.440681294,681538.2582962541
1365,2668023.432,828241.6614,1721755.6132,327777.5442,36591640.2,2668023.432,828241.6614,1721755.6132,327777.5442,36591640.2,2668023.432,828241.6614,1721755.6132,327777.5442,36591640.2,3307257.0,6179143.0,1379949.0,3307257.0,6179143.0,1379949.0,3307257.0,6179143.0,1379949.0,100.0,100.0,100.0,30.63138023518168,100.0,100.0,44.606400043099484,100.0,100.0,3825780.328724196,57136895.48923049,2337603.14683865,1013058.4670246626,22160880.33870099,1657693.8175328164,1475248.2878734106,17131909.536193885,4529445.8652809
1366,23495893.64,3181555.474,8252658.114,28921589.14,14111454.41,23495893.64,3181555.474,8252658.114,28921589.14,14111454.41,23495893.64,3181555.474,8252658.114,28921589.14,14111454.41,4375282.0,10582481.0,214601.0,4375282.0,10582481.0,214601.0,4375282.0,10582481.0,214601.0,90.31417574912885,100.0,100.0,79.02678714123455,95.7858498340323,100.0,100.0,71.25334949219375,100.0,3951499.875,14062273.33984375,1859216.0234375,3457644.79296875,10136519.359375,1684501.884765625,11828914.4921875,7540372.171875,2020369.068359375
1367,1462772.616,1561957.7878,6494362.056,665697.4328,19903.698614,1462772.616,1561957.7878,6494362.056,665697.4328,19903.698614,1462772.616,1561957.7878,6494362.056,665697.4328,19903.698614,6244714.0,7917962.0,14935287.0,6244714.0,7917962.0,14935287.0,6244714.0,7917962.0,14935287.0,69.12513522710215,26.18147275551421,34.137757751095464,47.574087137285126,22.341325268279746,26.178552366945233,56.774390860608825,34.028903822263004,28.364525943233016,4316666.99704578,2073039.0638219682,5098572.095490853,2970865.679834244,1768977.6450387884,3909841.928448564,3545398.3344871597,2694395.6736633326,4236323.355811308
1368,5304563.97,11681271.736,23687875.36,3643957.766,352494.235,5304563.97,11681271.736,23687875.36,3643957.766,352494.235,5304563.97,11681271.736,23687875.36,3643957.766,352494.235,2035357.0,3641127.0,6120025.0,2035357.0,3641127.0,6120025.0,2035357.0,3641127.0,6120025.0,100.0,78.13086300764299,100.0,100.0,49.49736547701257,100.0,100.0,47.97189254374779,98.20113303614467,2066678.2517821859,2844843.9483043007,27272722.56481564,2204698.948733554,1802261.9386721835,17422255.736030728,3793090.8173697037,1746717.5318213876,6009933.892095313
1369,758014.1418,912189.2062,2795315.608,8039854.177999998,24651449.2,758014.1418,912189.2062,2795315.608,8039854.177999998,24651449.2,758014.1418,912189.2062,2795315.608,8039854.177999998,24651449.2,819348.0,1899013.0,117465.0,819348.0,1899013.0,117465.0,819348.0,1899013.0,117465.0,100.0,58.36964057118092,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1442632.999532723,1108447.0625,1010384.0370523732,2130486.6722833635,5283158.481581803,1245325.762356396,3557430.017567281,13952687.952311134,3827636.540905548
1370,4054478.256,6329063.302,568291.1788,134410.3673,29771148.32,4054478.256,6329063.302,568291.1788,134410.3673,29771148.32,4054478.256,6329063.302,568291.1788,134410.3673,29771148.32,312560.0,864034.0,98743.0,312560.0,864034.0,98743.0,312560.0,864034.0,98743.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3116979.984153848,4083885.6873261873,2379770.5701200217,1671321.4759292707,2881453.3674935885,3672395.430882874,601334.1997514013,2440487.2668748014,2166495.3002992566
1371,7896549.002,1577307.717,1432645.4434,25484.0661,47268405.38,7896549.002,1577307.717,1432645.4434,25484.0661,47268405.38,7896549.002,1577307.717,1432645.4434,25484.0661,47268405.38,2574317.0,5314927.0,6899014.0,2574317.0,5314927.0,6899014.0,2574317.0,5314927.0,6899014.0,100.0,100.0,100.0,100.0,36.45389462867675,100.0,100.0,100.0,100.0,9918723.416688805,8541326.527094748,7883472.956315526,13645667.401374504,1937497.8881710905,8938300.680195533,15510630.426784927,7264805.204202171,17620953.682672698
1372,642605.5672,4209150.47,5662965.506,55240386.6,3702418.46,642605.5672,4209150.47,5662965.506,55240386.6,3702418.46,642605.5672,4209150.47,5662965.506,55240386.6,3702418.46,4106377.0,7749903.0,14856795.0,4106377.0,7749903.0,14856795.0,4106377.0,7749903.0,14856795.0,75.08218318546234,100.0,100.0,55.9254730331793,100.0,69.79959925352938,42.16608274518803,100.0,100.0,3083157.501425693,15595348.418903258,46230144.727982394,2296510.761775677,24579018.632345624,10369983.371918391,1731498.3236493696,13731389.852757042,56002158.84721755
1373,243527.0484,5745249.034,1759934.9786,30518111.96,12538331.982,243527.0484,5745249.034,1759934.9786,30518111.96,12538331.982,243527.0484,5745249.034,1759934.9786,30518111.96,12538331.982,2228850.0,3485281.0,10853464.0,2228850.0,3485281.0,10853464.0,2228850.0,3485281.0,10853464.0,100.0,27.597897763749824,100.0,100.0,100.0,100.0,41.64849098304055,100.0,100.0,4470334.664327411,961864.2871593974,14907767.266978305,3387861.7051117904,4465461.77497705,12105864.465775345,928282.3912754992,7337097.946848522,22892274.638734177
1374,497259.2778,12093.514536,905144.5702,97907.53552,788098.7662,497259.2778,12093.514536,905144.5702,97907.53552,788098.7662,497259.2778,12093.514536,905144.5702,97907.53552,788098.7662,1189556.0,3455581.0,7286779.0,1189556.0,3455581.0,7286779.0,1189556.0,3455581.0,7286779.0,55.70637743122838,22.42181625724322,6.200908118104047,87.29516894374704,31.835414181542948,0.5346233354375867,100.0,20.178031490280638,10.826635681503094,662658.555115823,774804.0224402078,451846.47055930085,1038424.9198804796,1100098.5237287036,38956.82093576562,1348540.4425092903,697268.2223521546,788913.0152462743
1375,337.3238716,852275.9988,8899580.684,240484834.6,13013003.664,337.3238716,852275.9988,8899580.684,240484834.6,13013003.664,337.3238716,852275.9988,8899580.684,240484834.6,13013003.664,4128626.0,11160276.0,351325.0,4128626.0,11160276.0,351325.0,4128626.0,11160276.0,351325.0,100.0,60.02540746157314,100.0,100.0,58.1258767103065,100.0,100.0,43.23531368873154,100.0,6330978.045977848,6699001.142836155,4121146.6889076266,5525528.993884114,6487008.2682899255,941252.3322969491,6279139.98046875,4825180.337128221,6573532.931378336
1376,6795611.046,817726.1308,2098498.274,3456.47591,7462136.22,6795611.046,817726.1308,2098498.274,3456.47591,7462136.22,6795611.046,817726.1308,2098498.274,3456.47591,7462136.22,2189903.0,3972127.0,16855367.0,2189903.0,3972127.0,16855367.0,2189903.0,3972127.0,16855367.0,80.93891020441909,100.0,30.217639734241967,68.40198479025297,100.0,51.426285424838454,75.74036829010538,100.0,100.0,1772483.6227338796,4154052.516223752,5093294.075944308,1497937.1169812935,4223067.3502864605,8668089.142824031,1658640.5973960664,4210152.421593586,20254567.59614662
1377,41407892.12,198714.38796,1583641.1728,2068372.002,1184662.115,41407892.12,198714.38796,1583641.1728,2068372.002,1184662.115,41407892.12,198714.38796,1583641.1728,2068372.002,1184662.115,67532.0,259922.0,1103042.0,67532.0,259922.0,1103042.0,67532.0,259922.0,1103042.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1776079.2377447481,2064670.8748443527,3786229.727041008,2521272.5956394398,1917506.7251072526,2282235.0243189307,1241808.8504643615,1051433.5456894678,2520614.6548546576
1378,438001.9718,1370129.7804,16178116.442,3249644.106,127657.1102,438001.9718,1370129.7804,16178116.442,3249644.106,127657.1102,438001.9718,1370129.7804,16178116.442,3249644.106,127657.1102,3025229.0,5960037.0,15646064.0,3025229.0,5960037.0,15646064.0,3025229.0,5960037.0,15646064.0,22.831647043011593,33.52165401149015,66.39246196804024,82.24361686286025,100.0,79.3665767128063,42.021150783512255,85.47259527441051,31.92988336069348,690709.6075228292,1997902.982096797,10387807.090695236,2488057.7479841383,24747221.087215114,12417745.387094771,1271236.03963654,5094198.303215118,4995769.985739453
1379,204294.625,1961224.9,6638111.996,384.6151124,313236.4654,204294.625,1961224.9,6638111.996,384.6151124,313236.4654,204294.625,1961224.9,6638111.996,384.6151124,313236.4654,1723785.0,4651495.0,108326.0,1723785.0,4651495.0,108326.0,1723785.0,4651495.0,108326.0,100.0,92.46491818213933,100.0,100.0,74.99058350500292,100.0,100.0,83.60366798258602,100.0,7758162.242285873,4301001.045996302,366081.56964969455,3079926.546271857,3488183.242206035,446792.0689385576,3805768.7028622767,3888820.4360265895,217021.95030001263
1380,3652133.824,3166652.23,6107408.738,106147.2953,14755047.658,3652133.824,3166652.23,6107408.738,106147.2953,14755047.658,3652133.824,3166652.23,6107408.738,106147.2953,14755047.658,1805211.0,4722204.0,6011144.0,1805211.0,4722204.0,6011144.0,1805211.0,4722204.0,6011144.0,100.0,77.38051779014131,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3824803.684410429,3654065.9063067646,20124540.536845684,2529947.487814284,12372098.374887599,9745736.85537901,5262619.139780419,16829447.31034013,9018909.94013568
1381,733481.454,6756367.962,15666915.422,2269609.314,56551741.54,733481.454,6756367.962,15666915.422,2269609.314,56551741.54,733481.454,6756367.962,15666915.422,2269609.314,56551741.54,2738987.0,5825379.0,4412192.0,2738987.0,5825379.0,4412192.0,2738987.0,5825379.0,4412192.0,100.0,100.0,100.0,75.15739753469313,100.0,73.16202612651678,100.0,100.0,100.0,7677291.704497101,17509333.00777878,8355999.2806121325,2058551.3480135652,8220266.123571091,3228049.0637920834,4029868.8379050847,8728187.94808951,8182339.357678153
1382,11500411.715999998,73408542.9,44928209.7,104648415.92,85728264.38,11500411.715999998,73408542.9,44928209.7,104648415.92,85728264.38,11500411.715999998,73408542.9,44928209.7,104648415.92,85728264.38,2558619.0,5415153.0,5294024.0,2558619.0,5415153.0,5294024.0,2558619.0,5415153.0,5294024.0,100.0,34.70541757430492,43.270422107077714,55.52222397609804,18.35747761882259,53.66547040233478,86.13200724077129,32.06204596158225,26.232554784295463,2568512.7109375,1879351.4609375,2290746.53125,1420602.171875,994085.5,2841062.8828125,2203789.90234375,1736208.84375,1388757.74609375
