,hst,chnst,z
20409,1163154.0,2546110.0,7039258.0
20410,1364933.0,2853771.0,4393058.0
20411,1611116.0,3324871.0,4796336.0
20412,1788348.0,3546777.0,7236418.0
20413,2006153.0,3801731.0,9938592.0
20414,1728719.0,3493925.0,11649412.0
20415,1402471.0,2904030.0,9930849.0
20416,1238155.0,2655095.0,5162854.0
20417,1097464.0,2666081.0,2224245.0
20418,1185256.0,2981922.0,880205.0
20419,1293211.0,3673912.0,377161.0
20420,948148.0,3056119.0,207760.0
20421,397942.0,1401760.0,141267.0
20422,127474.0,523261.0,156669.0
20423,58590.0,224222.0,304155.0
20424,59778.0,184946.0,1017512.0
20425,86050.0,214500.0,2859749.0
20426,200917.0,373308.0,4877623.0
20427,241798.0,390230.0,6591088.0
20428,231752.0,414195.0,5266706.0
20429,280242.0,480666.0,6561959.0
20430,653693.0,1084280.0,7968589.0
20431,964313.0,1866528.0,9200479.0
20432,1096904.0,2298885.0,8414024.0
20433,1125250.0,2630773.0,6530924.0
20434,1370555.0,2971668.0,4247979.0
20435,1578582.0,3204724.0,5576884.0
20436,1685185.0,3203868.0,8499298.0
20437,1737813.0,3318671.0,10908469.0
20438,1610374.0,3394940.0,11895038.0
20439,1353918.0,2712114.0,10113689.0
20440,1165916.0,2386489.0,5397058.0
20441,1026497.0,2371046.0,2236224.0
20442,1073380.0,2892770.0,874698.0
20443,1224424.0,4199271.0,408685.0
20444,937956.0,3189016.0,228466.0
20445,354076.0,1363409.0,166725.0
20446,120994.0,483253.0,190149.0
20447,56886.0,221643.0,403576.0
20448,49634.0,143468.0,1164710.0
20449,86253.0,155216.0,2874532.0
20450,256666.0,313803.0,4585351.0
20451,233602.0,294861.0,5425718.0
20452,252235.0,331247.0,4353694.0
20453,319659.0,478855.0,5149135.0
20454,708299.0,1084476.0,6233391.0
20455,951214.0,1824058.0,6392280.0
20456,1136458.0,2373741.0,6731050.0
20457,1136227.0,2668638.0,5963622.0
20458,1282150.0,2706878.0,3939181.0
20459,1582851.0,3203674.0,4842965.0
20460,1628649.0,3297607.0,7619919.0
20461,1756250.0,3456828.0,10143625.0
20462,1660969.0,3184563.0,10607953.0
20463,1415677.0,2738177.0,9090341.0
20464,1190860.0,2565026.0,4546578.0
20465,1043433.0,2935310.0,1912226.0
20466,1145488.0,3511441.0,760569.0
20467,1276624.0,4669726.0,337062.0
20468,875908.0,3635395.0,186607.0
20469,327017.0,1573629.0,127147.0
20470,100687.0,576389.0,146148.0
20471,54878.0,323381.0,293557.0
20472,43518.0,191186.0,907892.0
20473,72717.0,140154.0,2519621.0
20474,210190.0,281207.0,4119077.0
20475,236974.0,306401.0,5078574.0
20476,257100.0,360337.0,3922663.0
20477,324977.0,506388.0,4847989.0
20478,729163.0,1109384.0,5863595.0
20479,1023019.0,1851248.0,5993702.0
20480,1126740.0,2263289.0,5999464.0
20481,1101272.0,2466505.0,5189259.0
20482,1267991.0,2871527.0,3642462.0
20483,1437684.0,3107669.0,4514011.0
20484,1499281.0,3158374.0,6681356.0
20485,1534729.0,3294035.0,9481729.0
20486,1451826.0,3462974.0,11186548.0
20487,1296043.0,2845327.0,9049025.0
20488,1090624.0,3062715.0,4358210.0
20489,964111.0,2983307.0,1933032.0
20490,1059353.0,3444125.0,770494.0
20491,1226977.0,5349147.0,364744.0
20492,902104.0,4533463.0,223888.0
20493,355215.0,1940502.0,151780.0
20494,112437.0,842820.0,151536.0
20495,52988.0,281467.0,293499.0
20496,38645.0,215374.0,824434.0
20497,71572.0,181651.0,2218973.0
20498,183258.0,237647.0,3455933.0
20499,200720.0,259474.0,4226204.0
20500,197643.0,313097.0,3328482.0
20501,246024.0,418309.0,4068143.0
20502,559022.0,1002010.0,4921350.0
20503,798467.0,1757500.0,5129334.0
20504,959929.0,2139051.0,5570073.0
20505,950503.0,2229687.0,4816447.0
20506,1083087.0,2464783.0,3320881.0
20507,1203447.0,2660328.0,3833650.0
20508,1194920.0,2569512.0,5816174.0
20509,1221891.0,2588282.0,8359275.0
20510,1193885.0,2557732.0,10235442.0
20511,1194120.0,2666265.0,9488726.0
20512,980206.0,2883426.0,5577987.0
20513,1037912.0,4085921.0,2516211.0
20514,1125292.0,4365433.0,948530.0
20515,1443284.0,5714485.0,379662.0
20516,933031.0,4525007.0,199706.0
20517,416838.0,2500893.0,132643.0
20518,148570.0,1192808.0,143925.0
20519,56595.0,618530.0,265257.0
20520,40860.0,329376.0,634527.0
20521,51707.0,136209.0,1495972.0
20522,86793.0,156205.0,2693655.0
20523,133354.0,199102.0,3680597.0
20524,177802.0,258941.0,3667126.0
20525,265713.0,405424.0,4470474.0
20526,446706.0,690443.0,5112706.0
20527,683021.0,1147282.0,5145997.0
20528,1304742.0,1992300.0,5399433.0
20529,933279.0,1648020.0,4943642.0
20530,958600.0,1794776.0,4469045.0
20531,995379.0,1922404.0,5624745.0
20532,1073964.0,2044020.0,8165823.0
20533,1198962.0,2286874.0,11480156.0
20534,1274059.0,2510375.0,13715679.0
20535,1188184.0,2347982.0,12627120.0
20536,1223471.0,2427717.0,7816873.0
20537,1293742.0,2572164.0,3429613.0
20538,1358863.0,3039062.0,1293448.0
20539,1855804.0,4854345.0,515493.0
20540,1485592.0,3709443.0,226280.0
20541,779385.0,1972409.0,150481.0
20542,213918.0,709054.0,136636.0
20543,81961.0,307956.0,241760.0
20544,59924.0,177702.0,607841.0
20545,63620.0,158673.0,1518829.0
20546,106042.0,192248.0,3217205.0
20547,178473.0,233291.0,4688160.0
20548,218413.0,268035.0,4905986.0
20549,333040.0,444277.0,6296471.0
20550,580521.0,853879.0,7006285.0
20551,910841.0,1508350.0,7275740.0
20552,1108154.0,2047461.0,6821137.0
20553,1178597.0,2287477.0,6012043.0
20554,1300334.0,2508724.0,5668248.0
20555,1456388.0,2773888.0,7127650.0
20556,1608438.0,3282565.0,11061050.0
20557,1851347.0,3653419.0,15470631.0
20558,1897756.0,3754839.0,18252594.0
20559,2030984.0,4315407.0,13653397.0
20560,1942130.0,3647706.0,6442505.0
20561,1946488.0,4302446.0,2543426.0
20562,1906355.0,4454932.0,965610.0
20563,1874343.0,4704584.0,385849.0
20564,1219411.0,3752197.0,219205.0
20565,474365.0,1436306.0,152197.0
20566,138823.0,481132.0,193296.0
20567,54364.0,184665.0,338086.0
20568,53788.0,140402.0,958029.0
20569,92806.0,174277.0,2457842.0
20570,244097.0,325854.0,4006203.0
20571,252587.0,321449.0,4953678.0
20572,291588.0,393306.0,4036771.0
20573,348224.0,533583.0,5009200.0
20574,775909.0,1130418.0,6186772.0
20575,1143566.0,2076643.0,6475271.0
20576,1241061.0,2419385.0,6785421.0
20577,1327764.0,2714204.0,6320400.0
20578,1624773.0,3146893.0,4243747.0
20579,2072296.0,4158564.0,5489919.0
20580,2281485.0,4253625.0,8028336.0
20581,2465324.0,4360275.0,11531704.0
20582,2215084.0,4194076.0,13357504.0
20583,1923379.0,3809924.0,11105747.0
20584,1916003.0,3599352.0,5404672.0
20585,1611190.0,3671079.0,1988410.0
20586,1585940.0,4478639.0,772065.0
20587,1782700.0,5198854.0,385208.0
20588,1060547.0,3211644.0,210725.0
20589,362053.0,1339853.0,166687.0
20590,120906.0,587299.0,222622.0
20591,63370.0,228350.0,391591.0
20592,62381.0,164897.0,1110730.0
20593,116662.0,219458.0,2898165.0
20594,282476.0,381399.0,4403726.0
20595,296533.0,382293.0,5363121.0
20596,327735.0,455216.0,4074003.0
20597,420964.0,646188.0,4749933.0
20598,963532.0,1496640.0,6056848.0
20599,1320190.0,2469254.0,6187275.0
20600,1491300.0,3419048.0,6594666.0
20601,1413290.0,3389132.0,5873984.0
20602,1623194.0,3652425.0,4135486.0
20603,2023776.0,4169660.0,5336450.0
20604,2251194.0,4535664.0,8262853.0
20605,2308329.0,4445524.0,11234925.0
20606,2220415.0,4308886.0,12181905.0
20607,1856009.0,3655913.0,9504264.0
20608,1671360.0,3698757.0,4559687.0
20609,1680308.0,3801869.0,1768799.0
20610,1717751.0,4322885.0,741666.0
20611,1671158.0,4773349.0,327317.0
20612,1064656.0,3654387.0,190692.0
20613,398613.0,1603422.0,145608.0
20614,122022.0,622902.0,194663.0
20615,65874.0,286947.0,382419.0
20616,64769.0,214807.0,1113979.0
20617,116100.0,239649.0,2792819.0
20618,269525.0,364271.0,4236921.0
20619,290461.0,401013.0,4956151.0
20620,302823.0,441823.0,3626951.0
20621,389034.0,712204.0,4545976.0
20622,869608.0,1518414.0,5565223.0
20623,1260740.0,2530941.0,5839099.0
20624,1422245.0,2949597.0,6182782.0
20625,1352149.0,3303394.0,5568171.0
20626,1493689.0,3319201.0,3872132.0
20627,1894839.0,4116153.0,5018142.0
20628,2251870.0,4699075.0,7769497.0
20629,2476530.0,4915944.0,10426762.0
20630,2297085.0,4572341.0,11693870.0
20631,1365605.0,2607107.0,8353567.0
20632,1841213.0,3544434.0,4278608.0
20633,1679283.0,4075945.0,1707376.0
20634,1771957.0,4877905.0,693685.0
20635,1635938.0,5959048.0,316759.0
20636,1033890.0,3964646.0,197684.0
20637,355411.0,1758575.0,152162.0
20638,98744.0,608194.0,190782.0
20639,50116.0,344913.0,349847.0
20640,54831.0,261531.0,1066949.0
20641,98683.0,277588.0,2822182.0
20642,235272.0,531420.0,4140980.0
20643,286953.0,466110.0,5062807.0
20644,317033.0,474989.0,3703374.0
20645,363155.0,665427.0,4697307.0
20646,820823.0,1485475.0,5960478.0
20647,1400053.0,3026018.0,6302605.0
20648,1564788.0,3363751.0,6418208.0
20649,1431220.0,3520517.0,5796083.0
20650,1631003.0,3636232.0,4165594.0
20651,1998283.0,4214552.0,5314434.0
20652,2132263.0,4429889.0,7972089.0
20653,2297607.0,4814531.0,10898764.0
20654,2347163.0,4563837.0,12331827.0
20655,2183724.0,4092512.0,9763203.0
20656,2222770.0,4035704.0,4929171.0
20657,1764357.0,3828899.0,1791825.0
20658,1740556.0,4332358.0,705020.0
20659,1762987.0,5121808.0,335979.0
20660,991456.0,3518511.0,202727.0
20661,357859.0,1431487.0,169743.0
20662,110509.0,469266.0,192977.0
20663,55698.0,246500.0,364157.0
20664,51506.0,224742.0,1094477.0
20665,79286.0,217242.0,2697427.0
20666,198852.0,330470.0,4172298.0
20667,231697.0,387249.0,5427858.0
20668,254216.0,407080.0,3588468.0
20669,362878.0,623389.0,4848165.0
20670,835440.0,1513716.0,6211490.0
20671,1180843.0,2624675.0,6063788.0
20672,1368267.0,3112965.0,5907202.0
20673,1233686.0,3288937.0,5322425.0
20674,1340382.0,3347812.0,3800912.0
20675,1466198.0,3750590.0,4301861.0
20676,1413220.0,3698416.0,6217450.0
20677,1393743.0,3384665.0,8917110.0
20678,1431113.0,3205692.0,10945963.0
20679,1345866.0,2963859.0,10343211.0
20680,1332342.0,3060724.0,6249270.0
20681,1312032.0,3412246.0,2600648.0
20682,1339949.0,4256099.0,952821.0
20683,1298587.0,4786905.0,406915.0
20684,988431.0,3521006.0,238659.0
20685,422973.0,1698845.0,154441.0
20686,147420.0,663152.0,166756.0
20687,56801.0,270359.0,337372.0
20688,45558.0,196770.0,795539.0
20689,59806.0,157126.0,1732030.0
20690,91591.0,156619.0,3231526.0
20691,133883.0,196000.0,4303602.0
20692,181308.0,268300.0,4286959.0
20693,264082.0,421276.0,5027610.0
20694,472472.0,786446.0,5475844.0
20695,740554.0,1251712.0,5283080.0
20696,1323181.0,2157017.0,5219977.0
20697,1191794.0,2257204.0,4638237.0
20698,1212144.0,2306581.0,4043870.0
20699,1257899.0,2553028.0,5071372.0
20700,1341454.0,2726021.0,7517930.0
20701,1472891.0,2985442.0,10429777.0
20702,1676268.0,3559724.0,12959441.0
20703,1594683.0,3673980.0,12979198.0
20704,1539142.0,3387336.0,7988063.0
20705,1584606.0,4365240.0,3511632.0
20706,1604440.0,4479841.0,1379971.0
20707,1798536.0,4894114.0,553979.0
20708,1322445.0,4084899.0,263844.0
20709,696566.0,2136881.0,161217.0
20710,214572.0,756067.0,165868.0
20711,78706.0,339590.0,282766.0
20712,51381.0,184579.0,716147.0
20713,61662.0,122240.0,1675794.0
20714,102656.0,167688.0,3514997.0
20715,159973.0,227391.0,4882267.0
20716,268046.0,428322.0,5134475.0
20717,385514.0,695272.0,6498459.0
20718,656376.0,1174813.0,6913489.0
20719,1069148.0,2278106.0,7053993.0
20720,1477436.0,3283667.0,6722548.0
20721,1651328.0,3534902.0,6050962.0
20722,1783236.0,3699489.0,5210401.0
20723,1965421.0,4220319.0,6905565.0
20724,2279930.0,4641662.0,11732689.0
20725,2517609.0,4947977.0,15671594.0
20726,2609646.0,5205542.0,17202748.0
20727,2337691.0,4857449.0,13347136.0
20728,2406255.0,4677448.0,6406945.0
20729,2304107.0,5102469.0,2265921.0
20730,2709796.0,5959445.0,955065.0
20731,2281512.0,5977890.0,396291.0
20732,1421429.0,4365865.0,230643.0
20733,506200.0,1775010.0,170273.0
20734,150069.0,620049.0,233249.0
20735,64198.0,280591.0,431343.0
20736,55065.0,164166.0,1159067.0
20737,97020.0,180317.0,3034096.0
20738,238008.0,329642.0,4890350.0
20739,284909.0,433315.0,5673995.0
20740,304533.0,443630.0,4280874.0
20741,400442.0,627046.0,5216810.0
20742,949252.0,1553226.0,6325229.0
20743,1491454.0,2979586.0,6169347.0
20744,1686018.0,3565677.0,6175545.0
20745,1850014.0,4214771.0,5342962.0
20746,1876068.0,4117110.0,3870229.0
20747,2297235.0,5233278.0,5095024.0
20748,2803059.0,6225659.0,8276161.0
20749,2871970.0,6101973.0,11376412.0
20750,2737635.0,6094216.0,12476178.0
20751,2292260.0,5306222.0,9854044.0
20752,2285848.0,6096844.0,4557541.0
20753,2239701.0,6350663.0,1640953.0
20754,2621829.0,7719382.0,656024.0
20755,2121384.0,7944885.0,314218.0
20756,1268002.0,5334198.0,188163.0
20757,443481.0,2065524.0,145036.0
20758,122345.0,593265.0,225801.0
20759,58141.0,284485.0,374138.0
20760,50615.0,215330.0,1093360.0
20761,124653.0,396325.0,2800986.0
20762,259462.0,660711.0,4493939.0
20763,281626.0,502538.0,5426205.0
20764,324943.0,504667.0,3792607.0
20765,412476.0,729934.0,4890173.0
20766,954759.0,1708013.0,5748999.0
20767,1453262.0,3051820.0,6035101.0
20768,1732828.0,3689673.0,6108908.0
20769,1631100.0,4207827.0,5585827.0
20770,1856156.0,4267766.0,3775013.0
20771,2142354.0,5125968.0,4983639.0
20772,2399222.0,5530573.0,7451205.0
20773,2617882.0,5478078.0,10821202.0
20774,2665572.0,5504666.0,11838493.0
20775,2435308.0,4976963.0,9425684.0
20776,2380594.0,4878818.0,4320892.0
20777,2060869.0,5004254.0,1555892.0
20778,2025219.0,5403090.0,488753.0
20779,1783723.0,5609782.0,250078.0
20780,1068040.0,3819337.0,154174.0
20781,327089.0,1476012.0,119426.0
20782,99283.0,568415.0,157348.0
20783,47558.0,280419.0,304127.0
20784,46185.0,231587.0,963084.0
20785,79935.0,195842.0,2484281.0
20786,213429.0,325701.0,3852784.0
20787,227549.0,323837.0,4785840.0
20788,277290.0,400608.0,3335586.0
20789,364564.0,738737.0,4245770.0
20790,927765.0,1674409.0,5475953.0
20791,1296117.0,2877449.0,5921173.0
20792,1557912.0,3520697.0,6249240.0
20793,1562006.0,3863622.0,5350821.0
20794,1794828.0,4015690.0,3914901.0
20795,2098599.0,4675633.0,5456600.0
20796,2358598.0,5169712.0,8709801.0
20797,2711249.0,5512931.0,11383158.0
20798,2589627.0,5196206.0,11744741.0
20799,2388415.0,4811319.0,9100203.0
20800,2146749.0,4475750.0,4340609.0
20801,1977353.0,4939379.0,1578557.0
20802,2089135.0,5286438.0,613435.0
20803,1936434.0,5661777.0,301667.0
20804,1090081.0,3647901.0,184333.0
20805,349939.0,1377563.0,141667.0
20806,102909.0,507396.0,179355.0
20807,51851.0,323389.0,341379.0
20808,55623.0,252476.0,1014631.0
20809,96523.0,264511.0,2823549.0
20810,235873.0,353883.0,4584480.0
20811,262691.0,367141.0,5310828.0
20812,299781.0,462848.0,3756943.0
20813,412725.0,693778.0,4691011.0
20814,911848.0,1619972.0,5837762.0
20815,1210812.0,2800466.0,5816543.0
20816,1439098.0,3289018.0,6320490.0
20817,1444094.0,3732781.0,5428779.0
20818,1525663.0,3548386.0,3697498.0
20819,2040782.0,4702507.0,4763231.0
20820,2112412.0,4828047.0,7486028.0
20821,2336895.0,5058935.0,10656391.0
20822,2331785.0,5125003.0,12212629.0
20823,2226829.0,5082878.0,9692768.0
20824,2032050.0,5275910.0,4586223.0
20825,1693752.0,4702339.0,1712532.0
20826,2095868.0,5493316.0,687770.0
20827,1763165.0,5711209.0,331619.0
20828,1260073.0,4495994.0,201778.0
20829,375110.0,1774362.0,164919.0
20830,112095.0,640543.0,216252.0
20831,56372.0,353206.0,461176.0
20832,53601.0,326548.0,1262509.0
20833,93143.0,298147.0,3050100.0
20834,224025.0,400456.0,4380717.0
20835,239592.0,425167.0,5012000.0
20836,270520.0,555181.0,3434183.0
20837,379448.0,782652.0,4514658.0
20838,872423.0,1681002.0,5379695.0
20839,1170622.0,2822985.0,5149292.0
20840,1359433.0,3336506.0,5461522.0
20841,1278190.0,3468499.0,4602854.0
20842,1300760.0,3442017.0,3171712.0
20843,1430872.0,3849878.0,4203110.0
20844,1460723.0,3807154.0,5901098.0
20845,1525778.0,3813225.0,8194314.0
20846,1607932.0,3759511.0,10236351.0
20847,1508176.0,3431373.0,9727743.0
20848,1457317.0,3626738.0,5631517.0
20849,1247251.0,3204222.0,2393391.0
20850,1870668.0,4457350.0,955584.0
20851,1846383.0,4939067.0,425828.0
20852,1124164.0,3784036.0,231922.0
20853,444399.0,1743239.0,156292.0
20854,177151.0,689523.0,176475.0
20855,68502.0,288419.0,340784.0
20856,58409.0,177326.0,800066.0
20857,71315.0,156980.0,1801094.0
20858,120410.0,227277.0,3285200.0
20859,155120.0,274173.0,4258802.0
20860,194685.0,331669.0,4165208.0
20861,268522.0,495835.0,4907176.0
20862,494136.0,989727.0,5163299.0
20863,762317.0,1667859.0,5198625.0
20864,1107151.0,2148665.0,5340014.0
20865,1064583.0,2274053.0,4537003.0
20866,1139454.0,2342022.0,4015880.0
20867,1203702.0,2529802.0,5086561.0
20868,1326458.0,2985496.0,7442975.0
20869,1475092.0,3347989.0,10461214.0
20870,1667693.0,3480744.0,12904925.0
20871,1598628.0,3369378.0,12392749.0
20872,1509308.0,3228607.0,7573106.0
20873,1707284.0,3518248.0,3337094.0
20874,1634499.0,4217968.0,1320797.0
20875,1710731.0,4942234.0,547320.0
20876,1334451.0,4169922.0,261480.0
20877,626337.0,2099433.0,177667.0
20878,236124.0,773258.0,176009.0
20879,78716.0,297305.0,320257.0
20880,53130.0,167761.0,773520.0
20881,73359.0,172577.0,1876663.0
20882,115238.0,213235.0,3701485.0
20883,176450.0,264988.0,5369144.0
20884,248915.0,366699.0,5631239.0
20885,384225.0,548517.0,6371636.0
20886,715588.0,1129155.0,7190112.0
20887,1097188.0,1899142.0,7154519.0
20888,1582500.0,2887640.0,6868414.0
20889,1791619.0,3412327.0,5949382.0
20890,2004392.0,3784446.0,5219687.0
20891,2043896.0,4076432.0,7192171.0
20892,2192011.0,4269078.0,10881827.0
20893,2662014.0,5189483.0,15018059.0
20894,2635667.0,5060836.0,16499103.0
20895,2390775.0,5121326.0,13601948.0
20896,2211156.0,4784617.0,6229648.0
20897,2200646.0,5007198.0,2418102.0
20898,2897313.0,6138398.0,882778.0
20899,2451063.0,5928839.0,399542.0
20900,1527421.0,3873863.0,214903.0
20901,583986.0,1538820.0,166746.0
20902,134952.0,495934.0,220653.0
20903,57851.0,248159.0,424994.0
20904,53069.0,168744.0,1272341.0
20905,70697.0,175318.0,3352770.0
20906,195199.0,293141.0,5340576.0
20907,241343.0,335867.0,6283050.0
20908,289346.0,412303.0,4436613.0
20909,425340.0,679818.0,5509433.0
20910,911759.0,1981147.0,6947608.0
20911,1317142.0,2923686.0,6581595.0
20912,1586617.0,3745290.0,6656803.0
20913,1616264.0,4098976.0,5879754.0
20914,1826751.0,4289380.0,4072616.0
20915,2183148.0,5151310.0,5327561.0
20916,2517127.0,5903668.0,9332017.0
20917,2689112.0,6032743.0,14328544.0
20918,2647430.0,6042819.0,17220525.0
20919,2377143.0,6051336.0,11380229.0
20920,2352590.0,5752946.0,5138288.0
20921,2288756.0,5883418.0,1969536.0
20922,2604421.0,6519483.0,865998.0
20923,2630905.0,7449368.0,443805.0
20924,1373839.0,4023341.0,306474.0
20925,425849.0,1648946.0,238875.0
20926,122424.0,589141.0,299274.0
20927,60106.0,357552.0,560054.0
20928,58534.0,310880.0,1648567.0
20929,93538.0,284502.0,3814537.0
20930,205040.0,369245.0,5544670.0
20931,252632.0,382791.0,6481978.0
20932,308604.0,476765.0,5046943.0
20933,437090.0,818704.0,5650391.0
20934,933819.0,1740722.0,7071430.0
20935,1379479.0,3168595.0,6886465.0
20936,1689129.0,3882751.0,7032784.0
20937,1664944.0,4468201.0,6046565.0
20938,1869319.0,4457343.0,4556094.0
20939,2464047.0,5664764.0,6057752.0
20940,2626628.0,5872345.0,9538272.0
20941,2716754.0,5882752.0,12879894.0
20942,2768736.0,6202980.0,15856567.0
20943,2614698.0,6193639.0,11115138.0
20944,2527526.0,5802452.0,5208635.0
20945,2435899.0,6142001.0,1925596.0
20946,2573497.0,6575120.0,799628.0
20947,2277987.0,6444881.0,430082.0
20948,1462079.0,4389262.0,248556.0
20949,457422.0,1649169.0,208355.0
20950,140934.0,555141.0,263811.0
20951,70672.0,301186.0,495577.0
20952,67615.0,218628.0,1242015.0
20953,86959.0,201032.0,3547585.0
20954,164532.0,277978.0,5312805.0
20955,192705.0,288913.0,6008766.0
20956,243443.0,560279.0,4219237.0
20957,339017.0,684360.0,5087443.0
20958,813596.0,1730878.0,6156667.0
20959,1186856.0,2862377.0,6131919.0
20960,1434772.0,3780431.0,6866449.0
20961,1413389.0,4336519.0,6123753.0
20962,1475142.0,3783610.0,4430340.0
20963,1898331.0,4544045.0,5596770.0
20964,1942513.0,5019365.0,8895325.0
20965,2105262.0,5049519.0,12553914.0
20966,2060021.0,4753669.0,13640673.0
20967,2002766.0,4461905.0,10420483.0
20968,1955019.0,4474864.0,5153976.0
20969,1887588.0,4855123.0,2072816.0
20970,2081067.0,5887727.0,884321.0
20971,1958468.0,5674556.0,460265.0
20972,1142568.0,3700608.0,291566.0
20973,362277.0,1446229.0,237940.0
20974,107044.0,552731.0,283552.0
20975,48381.0,243310.0,531199.0
20976,43213.0,180265.0,1467300.0
20977,65101.0,196403.0,3023574.0
20978,160500.0,250115.0,4534431.0
20979,181781.0,288024.0,4892903.0
20980,240044.0,420159.0,3580147.0
20981,336393.0,679671.0,4376374.0
20982,773841.0,1664151.0,5332915.0
20983,1188783.0,3070939.0,5323415.0
20984,1432603.0,3726578.0,5482851.0
20985,1390184.0,4025030.0,4639798.0
20986,1468478.0,4121208.0,3328658.0
20987,1742889.0,4631923.0,4441471.0
20988,2033541.0,5098785.0,6938126.0
20989,2173366.0,5132546.0,9578294.0
20990,2128048.0,4751755.0,11530719.0
20991,1971310.0,4437108.0,8931226.0
20992,1910431.0,4272412.0,4296990.0
20993,1853712.0,4502880.0,1583628.0
20994,1971659.0,5166785.0,619484.0
20995,1789091.0,5279884.0,274000.0
20996,1024051.0,3550021.0,170163.0
20997,356204.0,1520074.0,126624.0
20998,109219.0,574619.0,164687.0
20999,44129.0,285945.0,325280.0
21000,39135.0,226527.0,983034.0
21001,58850.0,222059.0,2565029.0
21002,141793.0,267448.0,4142586.0
21003,175806.0,317692.0,4945653.0
21004,211039.0,404824.0,3349784.0
21005,307331.0,629023.0,4270729.0
21006,713249.0,1479088.0,5186604.0
21007,1095728.0,2615859.0,5342855.0
21008,1356747.0,3290036.0,5152301.0
21009,1284541.0,3506762.0,4291706.0
21010,1256481.0,3305003.0,2885096.0
21011,1356959.0,3588224.0,3563995.0
21012,1327557.0,3649801.0,5337093.0
21013,1387733.0,3576148.0,7537472.0
21014,1371447.0,3412256.0,10087620.0
21015,1245330.0,2986046.0,8601229.0
21016,1444147.0,3127387.0,4977857.0
21017,1518865.0,3364150.0,2101886.0
21018,1838517.0,4394498.0,837155.0
21019,1460811.0,4440233.0,356500.0
21020,991075.0,3403774.0,200805.0
21021,434135.0,1779168.0,149357.0
21022,155369.0,710571.0,158702.0
21023,58128.0,366074.0,322459.0
21024,39379.0,293742.0,802912.0
21025,41142.0,185310.0,1750860.0
21026,70502.0,216992.0,3137786.0
21027,114984.0,239394.0,4137859.0
21028,151861.0,278268.0,4055638.0
21029,251228.0,446321.0,4819125.0
21030,449582.0,848905.0,5089960.0
21031,702015.0,1674247.0,5396545.0
21032,1294266.0,2363529.0,4939468.0
21033,1118466.0,2364558.0,5246736.0
21034,1183720.0,2416975.0,4864969.0
21035,1212721.0,2662125.0,5734007.0
21036,1388998.0,3093703.0,8121688.0
21037,1518358.0,3982943.0,12228639.0
21038,1600290.0,4139492.0,14116752.0
21039,1558530.0,4202416.0,12277406.0
21040,1578404.0,4418357.0,7381116.0
21041,1842517.0,4666212.0,3269967.0
21042,1658509.0,4978870.0,1186567.0
21043,1769394.0,5376885.0,508582.0
21044,1282073.0,4573843.0,243264.0
21045,622659.0,2438320.0,163982.0
21046,208511.0,743655.0,173923.0
21047,66833.0,296937.0,286668.0
21048,36266.0,196994.0,714624.0
21049,44090.0,160370.0,1735283.0
21050,62996.0,162565.0,3435302.0
21051,94662.0,149712.0,4959952.0
21052,246965.0,322194.0,5044491.0
21053,345278.0,497012.0,6430819.0
21054,593282.0,930408.0,7204336.0
21055,960157.0,1660582.0,7296774.0
21056,1430264.0,2763246.0,7131581.0
21057,1722193.0,3388720.0,6435856.0
21058,1848529.0,3624090.0,5169119.0
21059,2011363.0,4133923.0,6802634.0
21060,2113659.0,4192123.0,11274839.0
21061,2190315.0,4586963.0,14233176.0
21062,2331056.0,4693264.0,16368634.0
21063,2230306.0,5300110.0,13196081.0
21064,2290539.0,5432656.0,6307036.0
21065,2564026.0,5924830.0,2258061.0
21066,3216768.0,7132020.0,887225.0
21067,2477505.0,5966232.0,384702.0
21068,1547097.0,4320126.0,252734.0
21069,552052.0,1993906.0,231066.0
21070,148232.0,741048.0,228886.0
21071,46492.0,288655.0,422273.0
21072,37667.0,215407.0,1190367.0
21073,47633.0,197498.0,3169913.0
21074,101370.0,190813.0,4827840.0
21075,143945.0,238312.0,5826507.0
21076,207131.0,307462.0,4093501.0
21077,345037.0,590275.0,5146389.0
21078,766616.0,1387550.0,5976324.0
21079,1221192.0,2845878.0,6076076.0
21080,1477139.0,3500385.0,6288249.0
21081,1474029.0,4105981.0,5938502.0
21082,1566266.0,4260828.0,4006933.0
21083,1873478.0,5179245.0,5169670.0
21084,2089835.0,5427912.0,8404484.0
21085,2286816.0,5409356.0,11915803.0
21086,2241905.0,5532174.0,14064196.0
21087,2163125.0,5336819.0,10436101.0
21088,2377364.0,5363874.0,4866229.0
21089,2380869.0,5800793.0,1748287.0
21090,2346599.0,6470501.0,674602.0
21091,2312495.0,6654651.0,319412.0
21092,1201993.0,4108289.0,213587.0
21093,387015.0,1725873.0,145392.0
21094,100239.0,626242.0,192102.0
21095,44871.0,302622.0,360288.0
21096,36055.0,145402.0,1146530.0
21097,51036.0,165287.0,2908519.0
21098,108143.0,227024.0,4483198.0
21099,148179.0,284069.0,5128160.0
21100,218861.0,388072.0,3346191.0
21101,381556.0,678898.0,4480503.0
21102,884576.0,1636304.0,5424851.0
21103,1235554.0,2988528.0,5311923.0
21104,1437637.0,3702303.0,5490519.0
21105,1454940.0,4045806.0,4795014.0
21106,1567936.0,4415499.0,3417717.0
21107,1757904.0,4909652.0,4545808.0
21108,2006249.0,5646281.0,7236877.0
21109,2143397.0,5023296.0,10365131.0
